Factor	Value	Class	Observed	Expected	Ratio	P-value	AdjP
Strain	SJL/J	MA:0001586	12	1.3458786463227752	8.916108471433539	8.332749376353184e-10	3.7964006158665105e-06
Both	C57BL/6J_F	PAM_0000368x493	16	2.657447131171771	6.020815922288915	8.440144011080638e-10	3.845329611448338e-06
Both	C57BL/6J_F	MPATH:493	16	2.657447131171771	6.020815922288915	8.440144011080638e-10	3.845329611448338e-06
Both	C57BL/6J_F	PAM_0000368x555	8	0.528438622395894	15.13893886811056	8.49651719779608e-10	3.871013235315894e-06
Strain	SM/J	PAM_0000141x337	8	0.503649049643115	15.884076433121018	8.560539238598599e-10	3.9001816771055215e-06
Strain	SM/J	MPATH:337	8	0.503649049643115	15.884076433121018	8.560539238598599e-10	3.9001816771055215e-06
Both	WSB/EiJ_F	PAM_0000141x41	10	0.8559072210865689	11.683509326285462	9.207663114487829e-10	4.195011314960655e-06
Both	KK/HlJ_M	PAM_0000736x62	10	0.22480933617693385	44.48213837582619	9.600048744631876e-10	4.373782208054282e-06
Both	NOD.B10Sn-H2<b>/J_M	PAM_0001585x214	14	2.2443123580733397	6.2379908704056195	9.626015143838942e-10	4.3856124995330214e-06
Strain	SM/J	MA:0001611	18	4.576496370657575	3.9331397956322784	1.035940540730684e-09	4.719745103568996e-06
Both	PWD/PhJ_M	PAM_0000129x762	28	9.894200833134065	2.8299405350892584	1.0453915903274005e-09	4.762804085531637e-06
Strain	P/J	PAM_0001613x491	6	0.17297297297297298	34.6875	1.0607539650065946e-09	4.832795064570045e-06
Both	SM/J_M	PAM_0000151x150	6	0.6070234488144703	9.884296910964688	1.1058380183723572e-09	5.0381980117044595e-06
Both	NOD.B10Sn-H2<b>/J_F	MA:0002434	18	4.61000117084061	3.9045543228610056	1.1180752131951926e-09	5.093950671317298e-06
Both	C57L/J_F	PAM_0000120x214	16	3.8626887453552348	4.142192409170817	1.2337086278821945e-09	5.620776508631278e-06
Both	PWD/PhJ_M	MPATH:762	28	10.014759055370153	2.795873554739765	1.2381609895898438e-09	5.6410614685713284e-06
Strain	DBA/2J	PAM_0002938x614	6	0.17345597897503284	34.59090909090909	1.2387896026955913e-09	5.643925429881113e-06
Both	BTBR T<+> tf/J_M	MA:0001551	12	1.09320924038791	10.976855625316494	1.241145946163394e-09	5.654660930720423e-06
Both	C57BL/6J_F	MPATH:34	22	7.607897809958974	2.8917317962921794	1.2507955641276188e-09	5.698624590165431e-06
Strain	LP/J	MA:0000347	34	7.873529570153956	4.318266629604489	1.2779147547269723e-09	5.822179622536085e-06
Both	KK/HlJ_F	PAM_0002784x644	9	1.203852924404334	7.475996292863763	1.282701465061751e-09	5.8439878748213375e-06
Both	BTBR T<+> tf/J_F	MPATH:493	12	1.6531796577808189	7.258739208119979	1.2936274973344678e-09	5.8937668778558356e-06
Both	BTBR T<+> tf/J_F	PAM_0000368x493	12	1.6531796577808189	7.258739208119979	1.2936274973344678e-09	5.8937668778558356e-06
Strain	SM/J	MPATH:800	20	5.182859694407439	3.858873513705375	1.319937954500928e-09	6.013637320706228e-06
Strain	SM/J	PAM_0000110x800	20	5.096373207920953	3.924359379512343	1.319937954500928e-09	6.013637320706228e-06
Both	KK/HlJ_M	MA:0000129	54	17.150054179472903	3.1486780994915584	1.3477733624264844e-09	6.140455439215063e-06
Strain	BALB/cByJ	PAM_0000347x491	10	1.0577372804397218	9.454143467310528	1.435412810969217e-09	6.539740766775753e-06
Strain	NOD.B10Sn-H2<b>/J	PAM_0000411x555	18	2.5181627519033007	7.148068561650781	1.50099804337858e-09	6.83854708563281e-06
Both	C57BL/10J_F	PAM_0000339x34	8	0.9161859176855843	8.731852177131401	1.5208270267387091e-09	6.9288879338215584e-06
Strain	P/J	PAM_0000116x696	34	10.533829407223388	3.227696090909266	1.5472060239047765e-09	7.049070644910162e-06
Strain	P/J	MPATH:696	34	10.533829407223388	3.227696090909266	1.5472060239047765e-09	7.049070644910162e-06
Both	NOD.B10Sn-H2<b>/J_F	PAM_0000124x214	36	9.949019428893248	3.6184470497113828	1.5523828200208198e-09	7.0726561280148554e-06
Strain	NOD.B10Sn-H2<b>/J	PAM_0002535x34	6	0.1837837837837838	32.64705882352941	1.574293582985977e-09	7.172481564084111e-06
Strain	NOD.B10Sn-H2<b>/J	MA:0002535	6	0.40268207862463434	14.900091954658311	1.574293582985977e-09	7.172481564084111e-06
Both	KK/HlJ_F	MA:0000415	40	11.23596672903786	3.5599963015754863	1.5766903571004832e-09	7.183401266949802e-06
Both	P/J_F	PAM_0000002x554	14	2.3063063063063063	6.0703125	1.6032526248545453e-09	7.3044189588373084e-06
Both	P/J_F	MA:0000002	14	2.3063063063063063	6.0703125	1.6032526248545453e-09	7.3044189588373084e-06
Strain	SM/J	MA:0002900	14	2.7197552005188372	5.147522099536485	1.6226587495279676e-09	7.39283326284942e-06
Both	SJL/J_F	MA:0002206	6	0.18134034165571616	33.08695652173913	1.64377851126915e-09	7.489054897342247e-06
Both	SJL/J_F	PAM_0002206x214	6	0.18134034165571616	33.08695652173913	1.64377851126915e-09	7.489054897342247e-06
Strain	C57BR/cdJ	PAM_0000273x751	8	0.46846846846846846	17.076923076923077	1.6958436470962541e-09	7.726263656170533e-06
Both	C57BL/10J_F	MPATH:696	40	15.349474634017461	2.605952382979422	1.724482109898179e-09	7.856740492696104e-06
Both	C57BL/10J_F	PAM_0000116x696	40	15.349474634017461	2.605952382979422	1.724482109898179e-09	7.856740492696104e-06
Both	WSB/EiJ_F	MPATH:591	22	11.250746374881805	1.9554258239361584	1.7511330720752447e-09	7.978162276374815e-06
Both	C57BLKS/J_F	PAM_0000151x752	10	0.41477053543949743	24.10971644695986	1.7579259573083364e-09	8.00911066149678e-06
Both	C57BLKS/J_F	MPATH:752	12	1.3706915023985722	8.75470518274988	1.7579259573083364e-09	8.00911066149678e-06
Both	LP/J_M	PAM_0000253x555	22	5.125721492323301	4.2920786923263385	1.790472367759058e-09	8.157392107510269e-06
Both	BUB/BnJ_M	MA:0000046	8	0.42304696286299437	18.910430052161455	1.7987127091119786e-09	8.194935102714174e-06
Both	NOD.B10Sn-H2<b>/J_M	MA:0001585	14	2.3343522281293527	5.997381128390802	1.8900967996286428e-09	8.611281019108096e-06
Both	NOD.B10Sn-H2<b>/J_F	MA:0000340	6	0.6815110989050479	8.803965202679633	1.9405829452749326e-09	8.841295898672593e-06
Strain	BUB/BnJ	PAM_0001247x474	32	10.845844919227982	2.950438646164765	2.0051344410981265e-09	9.135392513643065e-06
Strain	NOD.B10Sn-H2<b>/J	PAM_0001585x214	22	5.318854352311034	4.136229071668607	2.0152654045721866e-09	9.181549183230883e-06
Strain	KK/HlJ	MA:0000284	38	7.691309039430953	4.940641418149473	2.088274813061275e-09	9.51418004830717e-06
Both	FVB/NJ_F	MA:0000276	16	5.239694215636381	3.053613310534905	2.0911153054188055e-09	9.527121331488078e-06
Both	KK/HlJ_F	PAM_0000141x134	8	0.978186090729714	8.178402939702512	2.1197599265473357e-09	9.657626225349661e-06
Both	DBA/2J_F	MPATH:181	38	14.213920764406812	2.6734354742680213	2.1552799441543882e-09	9.819455425567393e-06
Both	LP/J_M	MA:0000253	40	12.756854456783879	3.135569205990955	2.1761279260478225e-09	9.91443883107388e-06
Strain	C3H/HeJ	MPATH:697	20	1.429227589107803	13.993572578937567	2.254336470204727e-09	1.0270756958252735e-05
Strain	129S1/SvImJ	MA:0000253	72	24.96771484828586	2.883724058749538	2.2792307284078944e-09	1.0384175198626366e-05
Both	KK/HlJ_M	MPATH:213	36	17.222744286556946	2.09025921775425	2.390718468278941e-09	1.0892113341478855e-05
Both	KK/HlJ_M	MA:0000127	58	44.29890273638506	1.309287508657895	2.390718468278941e-09	1.0892113341478855e-05
Both	KK/HlJ_M	PAM_0000127x134	58	40.78104284332464	1.4222294467267134	2.390718468278941e-09	1.0892113341478855e-05
Strain	KK/HlJ	PAM_0001702x474	58	36.27314723593712	1.5989789808626615	2.3907184682789413e-09	1.0892113341478857e-05
Strain	KK/HlJ	MA:0001702	58	36.7088610431479	1.5799999877911308	2.3907184682789413e-09	1.0892113341478857e-05
Strain	KK/HlJ	PAM_0001702x127	56	34.87670630333535	1.6056562082711514	2.3907184682789413e-09	1.0892113341478857e-05
Strain	KK/HlJ	PAM_0000253x213	42	12.640186664108818	3.3227357408618747	2.3907184682789413e-09	1.0892113341478857e-05
Sex	F	PAM_0001459x803	54	29.97514681614082	1.8014924274173174	2.448557798196094e-09	1.1155629328581403e-05
Strain	BUB/BnJ	MPATH:683	10	1.0212934841437864	9.79150474888579	2.561966861714677e-09	1.1672321021972068e-05
Both	C57BLKS/J_F	MA:0000380	14	3.0491781510392815	4.591401127293347	2.5702276306605783e-09	1.1709957085289594e-05
Strain	A/J	PAM_0001876x555	14	2.152886870345158	6.502896270511174	2.633418848642561e-09	1.1997856274415507e-05
Strain	NON/ShiLtJ	PAM_0001657x34	10	1.0473467497685984	9.547936251493985	2.683462299305971e-09	1.2225854235638005e-05
Strain	RIIIS/J	PAM_0000275x29	20	5.742283529820622	3.482934950205213	2.7282368569287083e-09	1.2429847120167195e-05
Strain	RIIIS/J	MA:0000275	20	5.929670917208009	3.3728684574989902	2.7282368569287083e-09	1.2429847120167195e-05
Strain	SJL/J	PAM_0002206x214	6	0.19710906701708278	30.44	2.788651215425929e-09	1.2705094937480533e-05
Strain	SJL/J	MA:0002206	6	0.19710906701708278	30.44	2.788651215425929e-09	1.2705094937480533e-05
Both	129S1/SvImJ_F	PAM_0001551x134	6	0.20453410046051307	29.334961683606142	2.838979948051811e-09	1.2934392643324052e-05
Strain	NON/ShiLtJ	MPATH:554	54	29.92852448404061	1.8042987728578301	2.9049804128645372e-09	1.3235090761010831e-05
Both	CBA/J_M	MPATH:743	14	3.266766453340421	4.285583374252037	3.108209021232221e-09	1.4161000300733998e-05
Both	CBA/J_M	PAM_0000358x743	14	3.266766453340421	4.285583374252037	3.108209021232221e-09	1.4161000300733998e-05
Strain	DBA/2J	PAM_0000261x465	6	0.21364985163204747	28.083333333333336	3.1711605504385677e-09	1.4447807467798114e-05
Strain	DBA/2J	MPATH:465	6	0.21364985163204747	28.083333333333336	3.1711605504385677e-09	1.4447807467798114e-05
Strain	C57BR/cdJ	PAM_0000253x214	10	1.043248589836127	9.58544310284742	3.1738951044669594e-09	1.4460266095951467e-05
Strain	PWD/PhJ	PAM_0000127x47	88	67.15425649039315	1.3104158187290624	3.1741878100964825e-09	1.4461599662799574e-05
Strain	PWD/PhJ	MPATH:47	88	67.15425649039315	1.3104158187290624	3.1741878100964825e-09	1.4461599662799574e-05
Strain	C57BL/6J	MA:0001876	18	12.82380671300919	1.403639371898813	3.193080010781275e-09	1.454767252911949e-05
Both	KK/HlJ_M	MA:0001876	26	5.529762091509932	4.701829765862596	3.2017094504457295e-09	1.4586988256230743e-05
Both	C57BR/cdJ_F	PAM_0000253x555	22	4.177504199903277	5.266302305694719	3.227842105655774e-09	1.4706048633367706e-05
Both	C57BL/10J_F	PAM_0000368x635	20	2.5617201724666137	7.807253975262459	3.3178929516317756e-09	1.511632028763437e-05
Both	C57BL/10J_F	MPATH:635	20	2.5617201724666137	7.807253975262459	3.3178929516317756e-09	1.511632028763437e-05
Both	A/J_M	PAM_0000415x272	28	5.45136272252163	5.1363303865878285	3.415955815619569e-09	1.5563094695962755e-05
Both	A/J_M	MPATH:272	28	5.45136272252163	5.1363303865878285	3.415955815619569e-09	1.5563094695962755e-05
Both	PWD/PhJ_M	MA:0000358	30	10.586463347191266	2.833807572569494	3.466329718513792e-09	1.5792598197548835e-05
Strain	CBA/J	PAM_0000403x608	18	5.427452070622661	3.3164733222480507	3.5165235592996865e-09	1.6021281336169372e-05
Both	MRL/MpJ_M	PAM_0001247x474	26	10.104356907627633	2.57314742914247	3.5814096021115975e-09	1.6316902147220437e-05
Both	C57BR/cdJ_F	MA:0000338	14	2.251227041310369	6.2188307723289595	3.6178704857208193e-09	1.648301793294405e-05
Both	C57BL/6J_M	PAM_0000349x667	24	10.028015331723946	2.393295104373767	3.759630197158282e-09	1.7128875178253133e-05
Strain	NZW/LacJ	PAM_0000358x837	12	1.3264765422452676	9.046522586587272	3.821614691835796e-09	1.7411276536003887e-05
Strain	NZW/LacJ	MPATH:837	12	1.3264765422452676	9.046522586587272	3.821614691835796e-09	1.7411276536003887e-05
Strain	NZW/LaCJ	PAM_0000358x837	12	1.3264765422452676	9.046522586587272	3.821614691835796e-09	1.7411276536003887e-05
Strain	NZW/LaCJ	MPATH:837	12	1.3264765422452676	9.046522586587272	3.821614691835796e-09	1.7411276536003887e-05
Strain	129S1/SvImJ	PAM_0001613x68	20	1.88059749896783	10.63491789762405	4.040900524010123e-09	1.841034278739012e-05
Strain	WSB/EiJ	PAM_0000128x134	8	0.4756756756756757	16.818181818181817	4.19721548261011e-09	1.912251373877166e-05
Strain	C57BL/6J	PAM_0001876x127	8	2.5114407427309784	3.185422560000631	4.276264168307694e-09	1.9482659550809856e-05
Both	C57BL/6J_M	MA:0000349	34	11.679123982184533	2.9111772468435118	4.310953291848774e-09	1.9640703197663014e-05
Both	BALB/cByJ_M	MPATH:662	6	0.8966946568883736	6.691240941281665	4.395516653224556e-09	2.0025973872091076e-05
Both	129S1/SvImJ_F	MPATH:644	30	7.100294642232667	4.225176772462302	4.399584164666428e-09	2.0044505454220247e-05
Both	SWR/J_M	PAM_0000346x34	6	0.20326676825193146	29.51785996107107	4.432288350905286e-09	2.0193505726724483e-05
Strain	MRL/MpJ	MPATH:859	12	1.9049748290346131	6.299295831683644	4.6847999853826525e-09	2.1343948733403364e-05
Strain	MRL/MpJ	PAM_0000358x743	12	7.134665492102411	1.6819288883666912	4.6847999853826525e-09	2.1343948733403364e-05
Strain	MRL/MpJ	MPATH:743	12	7.134665492102411	1.6819288883666912	4.6847999853826525e-09	2.1343948733403364e-05
Both	NOD.B10Sn-H2<b>/J_F	MA:0000116	36	14.690701449450088	2.450529685316529	4.764462233505295e-09	2.1706889935850122e-05
Strain	NOD.B10Sn-H2<b>/J	MA:0001585	22	5.5915584675400165	3.934502362393934	4.781217444354651e-09	2.178322667647979e-05
Strain	WSB/EiJ	MPATH:195	14	2.43641187130505	5.746154894780159	4.942646203354838e-09	2.2518696102484645e-05
Strain	MRL/MpJ	MA:0001247	106	60.202926708082735	1.760711742702845	5.286303993286302e-09	2.4084400993412393e-05
Both	C57BL/6J_F	MA:0000339	12	1.7067369915761654	7.030960282238943	5.349443376472002e-09	2.437206402320644e-05
Strain	129S1/SvImJ	PAM_0000253x555	36	10.132748622628798	3.552836583708746	5.550670183452897e-09	2.52888533558114e-05
Both	C57BL/10J_F	MPATH:666	20	5.8140525955091364	3.4399413612887346	5.6380712853386754e-09	2.5687052776003006e-05
Strain	C57BL/10J	MPATH:147	6	0.40814954244652013	14.700494245405606	5.697870044389422e-09	2.5959495922238208e-05
Strain	C57BL/10J	PAM_0000358x147	6	0.3144558487528264	19.08058006806614	5.697870044389422e-09	2.5959495922238208e-05
Strain	NON/ShiLtJ	PAM_0002587x34	6	0.4662242343491052	12.86934388637388	5.697870044389422e-09	2.5959495922238208e-05
Both	DBA/2J_M	MA:0002466	6	0.5599969817394181	10.71434346192952	5.99207700334936e-09	2.7299902827259683e-05
Both	PL/J_M	MA:0000349	14	2.291064722684838	6.110695984002482	6.056678325946152e-09	2.7594226453010668e-05
Strain	CBA/J	MPATH:353	26	4.92165992950296	5.282770523038911	6.125947763647587e-09	2.7909818011178407e-05
Strain	CBA/J	PAM_0000358x353	26	4.92165992950296	5.282770523038911	6.125947763647587e-09	2.7909818011178407e-05
Strain	RIIIS/J	MPATH:29	20	6.237340429055998	3.2064948558574886	6.1329318459255085e-09	2.7941637490036615e-05
Both	BALB/cByJ_M	PAM_0000093x555	8	0.4540540540540541	17.619047619047617	6.219600596004961e-09	2.8336500315398605e-05
Both	NON/ShiLtJ_F	MPATH:554	36	16.040510003134536	2.244317667765246	6.385688303031825e-09	2.9093195908612996e-05
Strain	MRL/MpJ	PAM_0000116x696	75	37.75626435733198	1.9864253330304795	6.6534126035091095e-09	3.0312947821587503e-05
Strain	MRL/MpJ	MPATH:696	75	37.75626435733198	1.9864253330304795	6.6534126035091095e-09	3.0312947821587503e-05
Both	SM/J_F	MA:0001611	12	2.125832632602968	5.644847019450747	6.910199846239174e-09	3.148287049946568e-05
Both	KK/HlJ_F	MA:0002784	18	3.161525772719558	5.693453507581665	7.387045427070154e-09	3.365537896573162e-05
Strain	BUB/BnJ	PAM_0000110x800	14	3.3199591649577416	4.216919336770879	7.667114949215592e-09	3.493137570862624e-05
Strain	BUB/BnJ	MPATH:800	14	3.3595988045973812	4.167164240218789	7.667114949215592e-09	3.493137570862624e-05
Both	NOD.B10Sn-H2<b>/J_F	PAM_0000129x214	14	1.890122162621646	7.406928650887652	7.920197911088369e-09	3.6084421682918607e-05
Both	CBA/J_M	MA:0000358	38	12.493982592378815	3.0414641383588576	7.950803689165438e-09	3.622386160783773e-05
Both	NOD.B10Sn-H2<b>/J_M	PAM_0000368x725	18	5.63709366377104	3.1931348091098704	8.265103988663554e-09	3.765581377235115e-05
Both	NOD.B10Sn-H2<b>/J_M	MPATH:725	18	5.63709366377104	3.1931348091098704	8.265103988663554e-09	3.765581377235115e-05
Strain	C57BLKS/J	PAM_0000116x484	14	2.342685128501074	5.976048522132231	8.372712422226873e-09	3.814607779566564e-05
Both	C3H/HeJ_M	MPATH:696	36	14.289967441638092	2.519249966595672	8.373431780604122e-09	3.814935519243238e-05
Both	C3H/HeJ_M	PAM_0000116x696	36	14.289967441638092	2.519249966595672	8.373431780604122e-09	3.814935519243238e-05
Strain	C57L/J	MA:0002417	60	23.636565243345327	2.538439886772148	8.538806331758535e-09	3.8902801647491886e-05
Both	LP/J_F	MPATH:643	8	0.46846846846846846	17.076923076923077	8.883300535995263e-09	4.047231724199442e-05
Both	LP/J_F	PAM_0000253x643	8	0.46846846846846846	17.076923076923077	8.883300535995263e-09	4.047231724199442e-05
Both	PWD/PhJ_M	PAM_0000129x134	8	0.5000059191912017	15.999810588123875	8.883300535995263e-09	4.047231724199442e-05
Both	MRL/MpJ_M	MPATH:214	50	35.71326376931215	1.4000400613892987	8.912331057788687e-09	4.060458029928526e-05
Both	C57L/J_M	MA:0000910	10	0.9081081081081082	11.011904761904761	8.989762819803055e-09	4.095735940702272e-05
Both	C57L/J_M	PAM_0000910x215	10	0.9081081081081082	11.011904761904761	8.989762819803055e-09	4.095735940702272e-05
Both	PL/J_F	MA:0001420	6	0.21347708853216601	28.106060660912284	9.263794437659346e-09	4.220584745797598e-05
Both	129S1/SvImJ_M	MPATH:555	48	15.674982023750042	3.0622044687051324	9.307030857414732e-09	4.2402832586381517e-05
Strain	NOD.B10Sn-H2<b>/J	MPATH:214	86	55.171537212549936	1.5587747658486029	9.45857082193387e-09	4.309324866473071e-05
Sex	F	MPATH:624	40	21.55417969898682	1.855788555102389	9.938919011410875e-09	4.528171501598795e-05
Sex	F	PAM_0000141x41	44	24.91208375307776	1.7662111462098802	9.938919011410875e-09	4.528171501598795e-05
Both	BUB/BnJ_F	PAM_0001247x474	24	7.289803200768391	3.2922699473519734	1.0165265146420074e-08	4.631294800708986e-05
Strain	BALB/cByJ	MPATH:41	16	2.9635128759270426	5.398997969595425	1.020811623498662e-08	4.650817756659904e-05
Both	C57BL/6J_F	PAM_0000368x62	10	1.1363822753490418	8.799855662064495	1.051130501470585e-08	4.788950564699985e-05
Strain	129S1/SvImJ	PAM_0000350x666	26	13.029065828326523	1.995538309697794	1.064638551339766e-08	4.850493239903973e-05
Strain	129S1/SvImJ	MPATH:666	26	13.738658469588021	1.8924700732283113	1.064638551339766e-08	4.850493239903973e-05
Strain	LP/J	MA:0000350	100	59.0328433332009	1.6939722763405942	1.0808593286863661e-08	4.924395101495084e-05
Both	C57BR/cdJ_M	MPATH:555	24	12.790209917704974	1.8764351917928856	1.0813154663780976e-08	4.9264732648186125e-05
Strain	PWD/PhJ	MA:0000233	6	0.24864864864864866	24.130434782608695	1.0964442848479244e-08	4.995400161767144e-05
Strain	PWD/PhJ	PAM_0000233x44	6	0.24864864864864866	24.130434782608695	1.0964442848479244e-08	4.995400161767144e-05
Strain	C3H/HeJ	PAM_0000276x14	22	7.409913278755229	2.968995610660604	1.1497268921924718e-08	5.2381557208289016e-05
Both	C57BL/6J_F	PAM_0000339x34	10	1.2139066777856127	8.237865548480073	1.1521276512104415e-08	5.249093578914772e-05
Both	C57L/J_M	MA:0000158	6	0.2018018018018018	29.732142857142858	1.1929621169774721e-08	5.435135404949363e-05
Both	C57L/J_M	PAM_0000158x44	6	0.2018018018018018	29.732142857142858	1.1929621169774721e-08	5.435135404949363e-05
Strain	C3H/HeJ	MA:0000129	68	37.9738972871732	1.790703742777779	1.1958983794081506e-08	5.448513016583534e-05
Strain	LP/J	MPATH:643	10	0.972972972972973	10.277777777777777	1.217923658598844e-08	5.548860188576333e-05
Strain	LP/J	PAM_0000253x643	10	0.972972972972973	10.277777777777777	1.217923658598844e-08	5.548860188576333e-05
Strain	NON/ShiLtJ	PAM_0000145x214	8	0.5405405405405406	14.799999999999999	1.246273438193055e-08	5.678021784407559e-05
Strain	NON/ShiLtJ	PAM_0000411x43	8	0.5405405405405406	14.799999999999999	1.246273438193055e-08	5.678021784407559e-05
Both	P/J_F	MA:0000116	24	6.991258320635175	3.432858421088857	1.2474578726956225e-08	5.683418068001256e-05
Both	C57L/J_M	PAM_0000253x215	10	0.9304405806821416	10.747596576955637	1.3268289751393812e-08	6.045032810735021e-05
Both	SWR/J_F	MA:0000145	10	2.155857398007154	4.638525724959298	1.3272469706973411e-08	6.046937198497086e-05
Both	C57BL/6J_F	MPATH:696	44	18.212761867565597	2.41588839298217	1.3521948830510958e-08	6.160599887180793e-05
Both	C57BL/6J_F	PAM_0000116x696	44	18.212761867565597	2.41588839298217	1.3521948830510958e-08	6.160599887180793e-05
Both	DBA/2J_M	PAM_0000273x613	6	0.20771513353115728	28.885714285714283	1.4256289747595532e-08	6.495165609004524e-05
Strain	NOD.B10Sn-H2<b>/J	MA:0000340	8	1.1951498744481586	6.6937211566824395	1.4256289747595532e-08	6.495165609004524e-05
Both	NOD.B10Sn-H2<b>/J_F	MPATH:738	30	8.80933894507788	3.405476868018816	1.448127905370296e-08	6.597670736867068e-05
Both	KK/HlJ_F	MPATH:134	70	50.98775172137726	1.3728787333576746	1.4656993044832927e-08	6.677726031225882e-05
Strain	RIIIS/J	MA:0000356	34	9.432162067665876	3.6046878495180255	1.4694079990548214e-08	6.694622843693767e-05
Strain	PWD/PhJ	PAM_0000350x667	68	45.26917884167014	1.502125767242904	1.4803027668424646e-08	6.744259405734269e-05
Strain	NON/ShiLtJ	MA:0002587	12	1.2514979330078937	9.588509643926285	1.537412380271668e-08	7.004450804517719e-05
Strain	C57BR/cdJ	PAM_0000368x214	8	1.880610131259558	4.253938584624086	1.537412380271668e-08	7.004450804517719e-05
Strain	NON/ShiLtJ	MA:0001657	20	2.199395385356385	9.093408185340557	1.537412380271668e-08	7.004450804517719e-05
Strain	A/J	PAM_0000415x272	48	12.72361278484878	3.772513421436259	1.5878507694110682e-08	7.234248105436826e-05
Strain	A/J	MPATH:272	48	12.72361278484878	3.772513421436259	1.5878507694110682e-08	7.234248105436826e-05
Strain	KK/HlJ	PAM_0000402x614	6	0.2727610659279516	21.99727435287582	1.5906161559699627e-08	7.24684720659915e-05
Strain	LP/J	PAM_0000253x214	10	1.1655465554575346	8.579665868494207	1.593862581233115e-08	7.261637920098071e-05
Both	C57L/J_M	MA:0000179	10	0.9585585585585585	10.43233082706767	1.6216062808297963e-08	7.388038215460552e-05
Both	C57L/J_M	PAM_0000179x555	10	0.9585585585585585	10.43233082706767	1.6216062808297963e-08	7.388038215460552e-05
Both	LP/J_M	MA:0000347	22	4.420663520607761	4.9766284851680815	1.6528891644427137e-08	7.530563033201003e-05
Sex	M	PAM_0000368x124	110	85.86105154392925	1.281139678841698	1.7238703789574554e-08	7.853953446530167e-05
Strain	C57BR/cdJ	MPATH:751	8	0.5621621621621622	14.23076923076923	1.7352537682085197e-08	7.905816167958015e-05
Both	WSB/EiJ_F	MPATH:41	10	1.1786949725551519	8.483959152147902	1.7697818250762518e-08	8.063125995047404e-05
Sex	F	MPATH:834	54	29.891970776970602	1.8065051783605626	1.770238865132773e-08	8.065208269544913e-05
Strain	SM/J	MA:0000275	12	2.909744165530516	4.124073910742635	1.8696115997632634e-08	8.517950448521428e-05
Strain	SM/J	PAM_0000275x29	12	2.736771192557543	4.384728994748687	1.8696115997632634e-08	8.517950448521428e-05
Both	129S1/SvImJ_M	PAM_0000253x181	22	2.3887051714796717	9.210010621098212	1.874275993134771e-08	8.539201424722017e-05
Both	BALB/cByJ_M	PAM_0000358x4	6	0.3763638580578652	15.942019594977985	1.8980616300834296e-08	8.647568786660106e-05
Strain	C57BL/10J	MA:0000350	94	60.102246795003865	1.5640014311048012	1.977849121010929e-08	9.011080595325792e-05
Both	C57BLKS/J_F	MPATH:738	30	13.244466060323688	2.2650969743409055	2.0131562660589492e-08	9.171939948164573e-05
Strain	129S1/SvImJ	MPATH:644	51	16.514562604966844	3.0881835153576196	2.0205013754569562e-08	9.205404266581893e-05
Both	BALB/cByJ_M	PAM_0000347x491	8	0.3727839312190685	21.460152463757233	2.0524656153918708e-08	9.351033343725363e-05
Strain	C57BL/10J	MPATH:666	32	12.519596088443889	2.555993002804407	2.0571132530450673e-08	9.372207980873327e-05
Both	129S1/SvImJ_M	PAM_0001613x644	12	1.39159138316112	8.623220972194412	2.071800360361226e-08	9.439122441805746e-05
Both	129S1/SvImJ_M	PAM_0000163x752	8	0.6835955535035693	11.702826267664173	2.071800360361226e-08	9.439122441805746e-05
Both	WSB/EiJ_F	PAM_0000129x134	8	0.5468527660380486	14.629166197622162	2.1894764519149563e-08	9.975254714924542e-05
Both	NZO/H1LtJ_F	PAM_0000165x591	14	2.275100330290869	6.153574773649703	2.228530145856042e-08	0.00010153183344520128
Strain	C57BL/10J	PAM_0000116x43	24	5.216458583384033	4.60082249602194	2.351406572084567e-08	0.00010713008342417287
Both	SJL/J_M	PAM_0000165x14	30	13.681269308378667	2.1927789976056853	2.4290200938279153e-08	0.00011066615547479982
Strain	WSB/EiJ	MA:0002417	32	19.341152637603894	1.6545032552912196	2.447564464111444e-08	0.00011151103698491739
Sex	F	PAM_0000165x591	206	149.99374645618627	1.3733905903882024	2.4519439677202594e-08	0.00011171056716933502
Both	NOD.B10Sn-H2<b>/J_F	MA:0000124	38	11.319499259609298	3.3570389580388205	2.549650582167058e-08	0.00011616208052353117
Both	KK/HlJ_M	PAM_0000129x594	18	4.585142781301157	3.9257228964398827	2.5503503418607178e-08	0.0001161939615751743
Sex	M	MA:0000358	368	310.9520047534396	1.1834623812501062	2.6016897165058668e-08	0.0001185329834840073
Strain	RIIIS/J	MA:0001459	32	14.763054944813291	2.167573047693802	2.690973920679027e-08	0.00012260077182613648
Both	KK/HlJ_F	MA:0002477	8	2.0205609383498118	3.959296573620583	2.7624004804816346e-08	0.0001258549658907433
Strain	129S1/SvImJ	PAM_0001459x590	32	12.61377290055158	2.5369094760379496	2.7936772800156368e-08	0.00012727993687751242
Strain	MRL/MpJ	PAM_0002499x214	10	0.5985831528858235	16.70611668869913	2.8513888413867475e-08	0.0001299092756135802
Strain	MRL/MpJ	PAM_0000350x625	6	1.5184644585238058	3.9513601825313547	2.8513888413867475e-08	0.0001299092756135802
Strain	MRL/MpJ	MPATH:785	8	0.8587749199266919	9.31559575666568	2.8513888413867475e-08	0.0001299092756135802
Strain	MRL/MpJ	PAM_0000134x785	8	0.8587749199266919	9.31559575666568	2.8513888413867475e-08	0.0001299092756135802
