Factor	Value	Class	Observed	Expected	Ratio	P-value	AdjP
Strain	LP/J	MA:0000368	116	93.33887602884587	1.2427833388967617	7.624189576734189e-07	0.004643893871188794
Both	129S1/SvImJ_M	MA:0000358	28	15.734255434423496	1.7795567204750875	7.751769062932336e-07	0.004721602536232086
Sex	F	MAP_0001247x613	304	279.7755466864877	1.086585313121228	7.924237529785668e-07	0.00482665307939245
Sex	F	PAM_0001247x613	304	279.7755466864877	1.086585313121228	7.924237529785668e-07	0.00482665307939245
Both	C57BL/6J_F	MPATH:602	46	27.452027835866062	1.6756503481284184	7.94799030539963e-07	0.004841120895018915
Sex	M	MPATH:124	112	93.00611217559232	1.2042219310118873	7.981400465447091e-07	0.004861471023503823
Both	SWR/J_F	MA:0000415	36	9.852352045951754	3.6539498215344515	7.994819190883431e-07	0.004869644369167097
Both	C57BLKS/J_M	MPATH:762	28	18.075243002119635	1.5490801421987255	8.089940947325835e-07	0.004927583031016166
Both	C57BLKS/J_M	PAM_0000129x762	28	17.804367182781498	1.572647862883812	8.089940947325835e-07	0.004927583031016166
Both	C57BLKS/J_M	MAP_0000129x762	28	17.804367182781498	1.572647862883812	8.089940947325835e-07	0.004927583031016166
Both	NOD.B10Sn-H2<b>/J_F	MPATH:602	38	19.261870885261942	1.9728094029056844	8.153116385047771e-07	0.004966063190132598
Strain	C3H/HeJ	PAM_0000350x667	68	44.525137406910176	1.527227179077646	8.381924550883198e-07	0.005105430243942956
Strain	C3H/HeJ	MAP_0000350x667	68	44.525137406910176	1.527227179077646	8.381924550883198e-07	0.005105430243942956
Strain	SWR/J	MPATH:267	38	22.861198774274257	1.662205047740605	8.427074291348664e-07	0.005132930950860471
Strain	129S1/SvImJ	MA:0000415	70	31.630893414617002	2.213026331012585	8.442086667354216e-07	0.005142074989085453
Both	NZO/H1LtJ_M	MPATH:682	10	0.7342398021381242	13.61952862113952	8.477595654946097e-07	0.005163703513427667
Both	NZO/H1LtJ_M	MPATH:756	10	0.7342398021381242	13.61952862113952	8.477595654946097e-07	0.005163703513427667
Both	C57L/J_F	MPATH:62	36	12.71748838565108	2.830747621567964	8.50654964547577e-07	0.005181339389059292
Strain	BALB/cByJ	MPATH:743	20	6.497359643769373	3.0781734576104234	8.577968713562441e-07	0.0052248407434308825
Strain	BALB/cByJ	PAM_0000358x743	20	6.497359643769373	3.0781734576104234	8.577968713562441e-07	0.0052248407434308825
Strain	BALB/cByJ	MAP_0000358x743	20	6.497359643769373	3.0781734576104234	8.577968713562441e-07	0.0052248407434308825
Both	NZW/LacJ_F	MPATH:589	10	2.0130363494194468	4.967620183750764	8.669525455363762e-07	0.0052806079548620675
Both	NZW/LaCJ_F	MPATH:589	10	2.0130363494194468	4.967620183750764	8.669525455363762e-07	0.0052806079548620675
Both	NZW/LaCJ_F	MPATH:590	10	1.959623886511435	5.1030200585083785	8.669525455363762e-07	0.0052806079548620675
Both	NZW/LacJ_F	MPATH:590	10	1.959623886511435	5.1030200585083785	8.669525455363762e-07	0.0052806079548620675
Both	NZO/H1LtJ_F	MPATH:837	10	0.982434208189793	10.17879865810631	8.678653430765299e-07	0.005286167804679143
Both	NZO/H1LtJ_F	PAM_0000358x837	10	0.982434208189793	10.17879865810631	8.678653430765299e-07	0.005286167804679143
Both	NZO/H1LtJ_F	MAP_0000358x837	10	0.982434208189793	10.17879865810631	8.678653430765299e-07	0.005286167804679143
Both	BALB/cByJ_F	MA:0002434	18	8.920730507585224	2.0177719733484545	8.874933330670151e-07	0.005405721891711189
Both	C57BL/10J_F	MA:0001752	36	21.057797055488678	1.7095805370874093	8.886611954779621e-07	0.005412835341656267
Both	C57L/J_M	MPATH:215	24	5.943434508645831	4.038069228337173	8.921543540814836e-07	0.005434112170710317
Both	FVB/NJ_F	MPATH:41	10	1.7876161737877347	5.594042024586996	9.019567313969506e-07	0.005493818450938826
Both	C57BLKS/J_F	MA:0000116	36	20.344178071472705	1.7695480187759671	9.152873486570079e-07	0.005575015240669835
Strain	KK/HlJ	MPATH:738	30	17.462721044433966	1.7179453261416062	9.229039542817695e-07	0.005621407985530257
Strain	KK/HlJ	MAP_0000389x738	30	17.412270593983518	1.7229229145086877	9.229039542817695e-07	0.005621407985530257
Strain	KK/HlJ	PAM_0000389x738	30	17.412270593983518	1.7229229145086877	9.229039542817695e-07	0.005621407985530257
Strain	DBA/2J	MAP_0000072x811	10	1.5533676210826766	6.43762613838322	9.236693765025478e-07	0.0056260701722770185
Strain	DBA/2J	PAM_0000072x811	10	1.5533676210826766	6.43762613838322	9.236693765025478e-07	0.0056260701722770185
Strain	SM/J	MA:0000110	58	31.969939642165397	1.8142042383934738	9.252810481109696e-07	0.005635886864043916
Strain	C57BL/6J	MAP_0000349x667	38	20.237739969192805	1.877680020488753	9.336006822945735e-07	0.005686561755856247
Strain	C57BL/6J	PAM_0000349x667	38	20.237739969192805	1.877680020488753	9.336006822945735e-07	0.005686561755856247
Both	NZO/H1LtJ_F	MA:0002417	20	6.910821465354974	2.894011963738771	9.386450263347636e-07	0.005717286855405045
Both	C57BLKS/J_F	MPATH:43	28	11.085247784193806	2.525879488226194	9.452102866327445e-07	0.005757275855880047
Both	NZO/H1LtJ_F	MA:0000165	14	3.5670419433888556	3.9248206839696844	9.479125717039659e-07	0.005773735474248857
Both	KK/HlJ_M	MA:0000736	10	0.5527609408696686	18.091003290259298	9.518954279275074e-07	0.005797995051506448
Both	C57BL/10J_F	MA:0000544	36	21.17462768375163	1.7001479571527311	9.742667535831006e-07	0.005934258796074666
Both	KK/HlJ_F	MA:0000368	54	38.04001874015736	1.4195576602856486	9.758015203070935e-07	0.005943607060190507
Both	129S1/SvImJ_F	PAM_0002417x591	18	9.510353585784554	1.8926741090788892	9.788615323226764e-07	0.005962245593377422
Both	129S1/SvImJ_F	MAP_0002417x591	18	9.510353585784554	1.8926741090788892	9.788615323226764e-07	0.005962245593377422
Strain	129S1/SvImJ	MAP_0000253x181	24	3.9177209800058854	6.126010535840647	9.831603183527757e-07	0.005988429499086756
Strain	129S1/SvImJ	PAM_0000253x181	24	3.9177209800058854	6.126010535840647	9.831603183527757e-07	0.005988429499086756
Strain	KK/HlJ	PAM_0000358x743	16	9.256122094653517	1.7285856686399863	9.9665049347028e-07	0.006070598155727475
Strain	KK/HlJ	MAP_0000358x743	16	9.256122094653517	1.7285856686399863	9.9665049347028e-07	0.006070598155727475
Strain	KK/HlJ	MPATH:743	16	9.256122094653517	1.7285856686399863	9.9665049347028e-07	0.006070598155727475
Strain	KK/HlJ	MPATH:622	20	11.889404522942515	1.6821700331086211	9.9665049347028e-07	0.006070598155727475
Both	129S1/SvImJ_M	MA:0000110	26	22.829467539418914	1.1388789491084987	9.97216535012891e-07	0.0060740459147635185
Both	129S1/SvImJ_F	MA:0000415	36	13.019921805552144	2.7649935642968577	1.012038950405139e-06	0.006164329246917702
Strain	MRL/MpJ	PAM_0000346x214	44	33.27687422582863	1.3222395739876422	1.0158415297926412e-06	0.006187490757966978
Strain	MRL/MpJ	MAP_0000346x214	44	33.27687422582863	1.3222395739876422	1.0158415297926412e-06	0.006187490757966978
Strain	FVB/NJ	MPATH:726	10	1.6959858012478919	5.896275778159278	1.0407817105249362e-06	0.006339401398807386
Both	NZO/H1LtJ_F	MA:0000377	14	2.1004368363106867	6.665280173142605	1.0473181185922774e-06	0.0063792146603455615
Sex	F	MPATH:644	231	199.7201086438067	1.1566186377956553	1.054517379164578e-06	0.006423065356491444
Both	KK/HlJ_M	PAM_0000415x555	12	0.7427062900487296	16.157127199249476	1.0574597550694887e-06	0.006440987368128256
Both	KK/HlJ_M	MAP_0000415x555	12	0.7427062900487296	16.157127199249476	1.0574597550694887e-06	0.006440987368128256
Both	CAST/EiJ_F	MPATH:62	12	3.8813056379821957	3.091743119266055	1.0628499090424274e-06	0.006473818795977425
Strain	CAST/EiJ	MPATH:62	12	3.8813056379821957	3.091743119266055	1.0628499090424274e-06	0.006473818795977425
Both	A/J_M	MA:0000415	38	15.589963662383145	2.4374655915131984	1.0659758921177908e-06	0.006492859158889463
Strain	C3H/HeJ	MPATH:270	52	29.248580238957576	1.7778640732358941	1.0868714485144367e-06	0.006620133992901434
Both	C57BL/10J_F	MA:0002420	28	15.302720934514179	1.8297399606136728	1.1018676032816148e-06	0.006711475571588316
Both	129S1/SvImJ_F	MA:0002784	10	1.7021449989666884	5.874940152613699	1.1024434109588156e-06	0.006714982816150146
Strain	C57BL/6J	MA:0000349	52	23.092522298049932	2.2518111849735525	1.105599023689736e-06	0.006734203653294182
Strain	FVB/NJ	PAM_0000276x14	16	5.602992335578305	2.855616970667975	1.119339746856388e-06	0.00681789839810226
Strain	FVB/NJ	MAP_0000276x14	16	5.602992335578305	2.855616970667975	1.119339746856388e-06	0.00681789839810226
Strain	C57L/J	MPATH:214	102	75.96186326584015	1.3427790685312104	1.1270790676007943e-06	0.006865038600756438
Sex	F	MA:0000377	160	127.73169320972714	1.2526256873248396	1.1403274401710675e-06	0.006945734438081972
Strain	BUB/BnJ	PAM_0000061x756	12	1.5802797701330398	7.593592113749422	1.1608498151276126e-06	0.0070707362239422885
Strain	BUB/BnJ	MAP_0000061x756	12	1.5802797701330398	7.593592113749422	1.1608498151276126e-06	0.0070707362239422885
Both	NOD.B10Sn-H2<b>/J_M	PAM_0001247x613	26	5.990743101586634	4.340029201571665	1.1651136626258331e-06	0.00709670731905395
Both	NOD.B10Sn-H2<b>/J_M	MAP_0001247x613	26	5.990743101586634	4.340029201571665	1.1651136626258331e-06	0.00709670731905395
Both	KK/HlJ_F	MPATH:644	23	6.909228496303972	3.328881077287231	1.1656393066548964e-06	0.007099909016834974
Both	SWR/J_F	MPATH:549	12	1.3845044426779376	8.667361136660094	1.1834464240191466e-06	0.007208372168700621
Strain	CBA/J	MPATH:626	24	11.443282425829988	2.0973003293029593	1.1929178345421654e-06	0.00726606253019633
Strain	BTBR T<+> tf/J	PAM_0000389x738	34	16.614098389323086	2.0464547159447317	1.206023274608025e-06	0.00734588776563748
Strain	BTBR T<+> tf/J	MPATH:738	34	16.66094523616993	2.0407005435794847	1.206023274608025e-06	0.00734588776563748
Strain	BTBR T<+> tf/J	MAP_0000389x738	34	16.614098389323086	2.0464547159447317	1.206023274608025e-06	0.00734588776563748
Both	NOD.B10Sn-H2<b>/J_F	MPATH:126	38	20.3782589547439	1.8647324133229692	1.2160898690316592e-06	0.007407203392271836
Both	A/J_M	MPATH:597	74	51.49341020947281	1.4370770880967374	1.2325323595322044e-06	0.007507354601910657
Strain	C57BL/10J	PAM_0000339x34	12	2.1821031690787636	5.499281688439203	1.2343518418838036e-06	0.007518437068914248
Strain	C57BL/10J	MAP_0000339x34	12	2.1821031690787636	5.499281688439203	1.2343518418838036e-06	0.007518437068914248
Both	C57BL/6J_F	MPATH:126	48	29.19822268292382	1.643935677909332	1.2505078345603432e-06	0.00761684322030705
Strain	KK/HlJ	MA:0000164	26	3.6299047911102775	7.162722301608189	1.2930211347987524e-06	0.007875791732059201
Strain	C57BR/cdJ	MAP_0000139x852	10	1.2898147370437072	7.753051436611966	1.3270363705449932e-06	0.008082978532989555
Strain	C57BR/cdJ	PAM_0000139x852	10	1.2898147370437072	7.753051436611966	1.3270363705449932e-06	0.008082978532989555
Both	MRL/MpJ_F	MPATH:607	48	21.92263429511935	2.1895178906800568	1.3413503720859602e-06	0.008170165116375585
Both	KK/HlJ_F	MA:0002563	56	30.419976045240997	1.8408955982317687	1.3466802288181534e-06	0.008202629273731372
Both	C57BR/cdJ_M	MA:0000253	26	10.88989113500825	2.3875353460987836	1.3594994137921598e-06	0.008280710929408045
Both	BALB/cByJ_M	PAM_0000110x15	18	8.170288027843876	2.2031047055693787	1.369608204412813e-06	0.008342283573078445
Both	BALB/cByJ_M	MAP_0000110x15	18	8.170288027843876	2.2031047055693787	1.369608204412813e-06	0.008342283573078445
Both	NOD.B10Sn-H2<b>/J_M	MA:0000399	38	17.749516816597847	2.1409033492374063	1.3868601741220515e-06	0.008447365320577415
Both	129S1/SvImJ_M	MA:0003002	26	23.71060108174712	1.096555920719163	1.4224536732579545e-06	0.0086641653238142
Both	129S1/SvImJ_M	MA:0000011	26	23.65654702769307	1.0990614974181825	1.4224536732579545e-06	0.0086641653238142
Both	KK/HlJ_M	MPATH:474	48	40.42170271596612	1.1874809019621169	1.4273100639254852e-06	0.008693745599370131
Both	KK/HlJ_M	MA:0003042	48	37.50018021005948	1.2799938488595295	1.4273100639254852e-06	0.008693745599370131
Both	KK/HlJ_M	MA:0003043	48	37.50018021005948	1.2799938488595295	1.4273100639254852e-06	0.008693745599370131
Both	KK/HlJ_M	MPATH:127	48	35.501218221911	1.3520662784009725	1.4273100639254852e-06	0.008693745599370131
Both	KK/HlJ_M	MA:0002564	50	41.7279022801099	1.198239002391287	1.4273100639254852e-06	0.008693745599370131
Both	KK/HlJ_M	MA:0003001	58	45.28909191740118	1.2806615797415664	1.4273100639254852e-06	0.008693745599370131
Both	KK/HlJ_M	MPATH:66	48	40.500340404099354	1.1851752237406268	1.4273100639254852e-06	0.008693745599370131
Both	KK/HlJ_M	MA:0003044	48	37.44341753411153	1.2819342667178084	1.4273100639254852e-06	0.008693745599370131
Both	KK/HlJ_M	MA:0000001	58	46.134528598618516	1.257192861004692	1.4273100639254852e-06	0.008693745599370131
Both	KK/HlJ_M	MA:0000144	48	38.14897111601787	1.258225283560686	1.4273100639254852e-06	0.008693745599370131
Both	KK/HlJ_M	MA:0002565	48	37.50018021005948	1.2799938488595295	1.4273100639254852e-06	0.008693745599370131
Both	KK/HlJ_M	MA:0003038	58	45.28909191740118	1.2806615797415664	1.4273100639254852e-06	0.008693745599370131
Both	KK/HlJ_M	MA:0001751	50	37.645963657520795	1.3281636367412035	1.4273100639254852e-06	0.008693745599370131
Both	KK/HlJ_M	MA:0003000	58	46.134528598618516	1.257192861004692	1.4273100639254852e-06	0.008693745599370131
Both	KK/HlJ_M	MA:0000146	48	37.50018021005948	1.2799938488595295	1.4273100639254852e-06	0.008693745599370131
Both	FVB/NJ_M	MA:0000399	46	21.626851109367088	2.126985559172613	1.4511187691916655e-06	0.008838764423146435
Strain	NON/ShiLtJ	MA:0000284	27	7.725203603491192	3.4950535139032577	1.4535505514015949e-06	0.008853576408587114
Strain	NON/ShiLtJ	MAP_0000284x45	16	4.054054054054054	3.9466666666666663	1.4535505514015949e-06	0.008853576408587114
Strain	NON/ShiLtJ	PAM_0000284x45	16	4.054054054054054	3.9466666666666663	1.4535505514015949e-06	0.008853576408587114
Both	C57L/J_M	MPATH:647	56	31.232672923726007	1.7929941550874888	1.4606021435506539e-06	0.008896527656367033
Both	RIIIS/J_F	MPATH:33	58	53.783275723970654	1.0784021467504254	1.499828546600435e-06	0.00913545567734325
Both	WSB/EiJ_M	MA:Lesions:0000001	50	38.73871813222504	1.290698360986994	1.524279319984105e-06	0.009284385338023183
Both	MRL/MpJ_F	MAP_0000356x633	22	2.996463667916582	7.34198790245851	1.5354986968889737e-06	0.00935272256275074
Both	MRL/MpJ_F	PAM_0000356x633	22	2.996463667916582	7.34198790245851	1.5354986968889737e-06	0.00935272256275074
Both	NOD.B10Sn-H2<b>/J_M	MPATH:14	38	22.15327396085964	1.7153220813834706	1.5415293523013779e-06	0.009389455284867693
Both	BALB/cByJ_M	MPATH:14	46	28.20770227641555	1.6307602636057523	1.5415293523013779e-06	0.009389455284867693
Both	SM/J_F	MPATH:197	46	22.01992649172488	2.08901696457919	1.553296163650605e-06	0.009461126932795834
Both	C57BR/cdJ_F	MA:0000116	26	17.579021234158745	1.4790357013437128	1.5662001474013464e-06	0.0095397250978216
Strain	C57BL/10J	MAP_0000368x635	26	5.770773731732489	4.5054616952022375	1.5805434348599758e-06	0.009627090061732112
Strain	C57BL/10J	MPATH:708	26	5.770773731732489	4.5054616952022375	1.5805434348599758e-06	0.009627090061732112
Strain	C57BL/10J	MPATH:635	26	5.770773731732489	4.5054616952022375	1.5805434348599758e-06	0.009627090061732112
Strain	C57BL/10J	PAM_0000368x635	26	5.770773731732489	4.5054616952022375	1.5805434348599758e-06	0.009627090061732112
Strain	KK/HlJ	PAM_0000164x181	18	2.2594116703335794	7.966675677718563	1.5838005473575366e-06	0.009646929133954756
Strain	KK/HlJ	MAP_0000164x181	18	2.2594116703335794	7.966675677718563	1.5838005473575366e-06	0.009646929133954756
Both	BALB/cByJ_M	MPATH:15	18	8.575295684677762	2.0990529845124977	1.5857098899945775e-06	0.009658558939956971
Both	C57BR/cdJ_F	PAM_0001247x134	14	3.5675675675675675	3.9242424242424243	1.5924227091132575e-06	0.009699446721208852
Both	C57BR/cdJ_F	MAP_0001247x134	14	3.5675675675675675	3.9242424242424243	1.5924227091132575e-06	0.009699446721208852
Both	BUB/BnJ_F	MA:0000589	34	16.594919352688493	2.0488198392173422	1.6032586214640867e-06	0.009765448263337752
Both	SM/J_M	MAP_0000368x492	42	22.463872140973564	1.8696687613082077	1.683434559217032e-06	0.010253799900190942
Both	SM/J_M	PAM_0000368x492	42	22.463872140973564	1.8696687613082077	1.683434559217032e-06	0.010253799900190942
Strain	BALB/cByJ	PAM_0000116x696	56	33.124431902550654	1.6905950316294445	1.68989592321309e-06	0.010293156068290931
Strain	BALB/cByJ	MPATH:696	56	33.124431902550654	1.6905950316294445	1.68989592321309e-06	0.010293156068290931
Strain	BALB/cByJ	MAP_0000116x696	56	33.124431902550654	1.6905950316294445	1.68989592321309e-06	0.010293156068290931
Strain	LP/J	PAM_0000145x759	12	3.7003052300322405	3.2429757152480754	1.6925909829404054e-06	0.010309571677090009
Strain	LP/J	MPATH:759	12	3.7003052300322405	3.2429757152480754	1.6925909829404054e-06	0.010309571677090009
Strain	LP/J	MAP_0000145x759	12	3.7003052300322405	3.2429757152480754	1.6925909829404054e-06	0.010309571677090009
Both	DBA/2J_M	PAM_0000164x181	12	1.4854040227385465	8.078610139937787	1.697058757804666e-06	0.01033678489378822
Both	DBA/2J_M	MAP_0000164x181	12	1.4854040227385465	8.078610139937787	1.697058757804666e-06	0.01033678489378822
Both	C57BL/10J_M	PAM_0001585x214	14	4.360227348932668	3.2108417473751762	1.7301509982441542e-06	0.010538349730305143
Both	C57BL/10J_M	MAP_0001585x214	14	4.360227348932668	3.2108417473751762	1.7301509982441542e-06	0.010538349730305143
Both	C57L/J_M	MPATH:676	56	31.479820563846346	1.7789173825315372	1.7332502072416338e-06	0.010557227012308792
Strain	C3H/HeJ	MPATH:267	54	30.906581891202315	1.7472006509840328	1.7372024171132968e-06	0.01058129992263709
Strain	SWR/J	MA:0000346	26	21.702119095040324	1.1980396884810152	1.7597113537710662e-06	0.010718401855819565
Both	BUB/BnJ_F	MPATH:235	12	1.0903849957882408	11.00528716586492	1.766439998927633e-06	0.010759386033468212
Strain	BUB/BnJ	MPATH:235	12	1.22477431283196	9.797723445271513	1.766439998927633e-06	0.010759386033468212
Strain	KK/HlJ	MA:0000384	46	24.273366384869487	1.8950811877776275	1.7751048659921247e-06	0.010812163738758032
Strain	KK/HlJ	MA:0002420	46	24.273366384869487	1.8950811877776275	1.7751048659921247e-06	0.010812163738758032
Both	MRL/MpJ_F	MA:0002889	10	1.7113035861130086	5.843498535939862	1.795274915244035e-06	0.010935019508751417
Both	SWR/J_M	MAP_0000401x474	12	1.061448054776371	11.305310651804055	1.795274915244035e-06	0.010935019508751417
Both	SWR/J_M	PAM_0000401x474	12	1.061448054776371	11.305310651804055	1.795274915244035e-06	0.010935019508751417
Strain	CBA/J	PAM_0000110x800	22	7.820408816229557	2.813152165951195	1.797334268298189e-06	0.01094756302820427
Strain	CBA/J	MPATH:800	22	7.906895302716045	2.7823815995695464	1.797334268298189e-06	0.01094756302820427
Strain	CBA/J	MAP_0000110x800	22	7.820408816229557	2.813152165951195	1.797334268298189e-06	0.01094756302820427
Strain	P/J	MPATH:138	12	2.9902338263194075	4.01306409364329	1.8177079415540958e-06	0.011071659072005998
Strain	NON/ShiLtJ	MA:0000124	56	28.559014459231648	1.9608519782760958	1.8253000558579902e-06	0.011117902640231018
Both	SM/J_M	MPATH:492	42	22.51071898782041	1.8657778111274193	1.8425606881520454e-06	0.011223037151534108
Strain	C57BL/10J	MA:0000339	14	3.050415694083833	4.58953841181465	1.8652933271985236e-06	0.011361501655966206
Strain	DBA/2J	MA:0000072	12	3.1564496754403835	3.8017396866388427	1.8775797149624915e-06	0.011436338043836536
Strain	BALB/cByJ	MA:0000389	38	31.488811959309544	1.2067778247430974	1.9115695571530314e-06	0.011643370172619114
Strain	FVB/NJ	MPATH:613	68	31.99299020221046	2.1254655963762255	1.9316698028226177e-06	0.011765800768992564
Both	MRL/MpJ_M	MPATH:597	50	34.34464754588752	1.4558309248390315	1.9633613396379693e-06	0.01195883391973487
Both	RIIIS/J_M	MA:0000399	56	26.669062460183778	2.09981134820943	2.001406968948784e-06	0.012190569847867042
Strain	SWR/J	MPATH:34	10	8.03761625282738	1.2441499675332615	2.026626375385841e-06	0.012344181252475158
Strain	PL/J	MPATH:666	44	24.536145894117016	1.7932726757444735	2.0430121127049373e-06	0.012443986778485773
Strain	BUB/BnJ	MPATH:666	48	31.353148059487133	1.5309467460469477	2.0430121127049373e-06	0.012443986778485773
Both	C57BR/cdJ_F	MA:0000368	54	42.07995036450801	1.2832714756609092	2.0447686655989773e-06	0.01245468594216337
Both	NON/ShiLtJ_F	MA:0000368	70	51.04935181343468	1.3712221118070702	2.0447686655989773e-06	0.01245468594216337
Both	C57BLKS/J_F	PAM_0000129x594	18	5.263268306187782	3.4199282561442343	2.0455841226925567e-06	0.012459652891320363
Both	C57BLKS/J_F	MAP_0000129x594	18	5.263268306187782	3.4199282561442343	2.0455841226925567e-06	0.012459652891320363
Both	BUB/BnJ_F	MA:0000573	34	16.901538290650695	2.0116512127660915	2.0898413676497396e-06	0.012729223770354564
Strain	WSB/EiJ	MAP_0000141x41	10	1.690703690663138	5.914696972168872	2.0952852708476003e-06	0.012762382584732734
Strain	WSB/EiJ	PAM_0000141x41	10	1.690703690663138	5.914696972168872	2.0952852708476003e-06	0.012762382584732734
Strain	SM/J	MA:0001247	64	36.20846754879828	1.7675423549407876	2.104500355569446e-06	0.012818511665773495
Sex	F	MPATH:41	92	65.57943396864698	1.402878836130005	2.1072186023938147e-06	0.012835068507180726
Both	C57BL/10J_F	MPATH:666	50	29.467902116038843	1.696761439043396	2.1228360480560835e-06	0.012930194368709604
Both	SJL/J_M	MA:0000276	16	4.483761410294903	3.5684325136621524	2.125178615351778e-06	0.012944462946107679
Both	BTBR T<+> tf/J_F	MA:0000139	12	3.0742114750318854	3.9034399869565046	2.172786434951608e-06	0.013234442175290243
Both	KK/HlJ_F	PAM_0000358x181	10	0.8650501274301019	11.560023729154382	2.1886085986032714e-06	0.013330814974092527
Both	KK/HlJ_F	MAP_0000358x181	10	0.8650501274301019	11.560023729154382	2.1886085986032714e-06	0.013330814974092527
Both	FVB/NJ_F	PAM_0000415x272	18	4.288968858274433	4.196812939145909	2.207027198909767e-06	0.013443002668559391
Strain	BUB/BnJ	MPATH:201	14	2.4392295046775136	5.739517324283479	2.207027198909767e-06	0.013443002668559391
Strain	BUB/BnJ	MPATH:682	12	1.9239141893621983	6.237284420662312	2.207027198909767e-06	0.013443002668559391
Strain	BUB/BnJ	MPATH:756	12	1.9239141893621983	6.237284420662312	2.207027198909767e-06	0.013443002668559391
Both	MRL/MpJ_F	MPATH:633	22	3.0837078108768883	7.134268662679829	2.207027198909767e-06	0.013443002668559391
Both	FVB/NJ_F	MPATH:272	18	4.288968858274433	4.196812939145909	2.207027198909767e-06	0.013443002668559391
Both	FVB/NJ_F	MAP_0000415x272	18	4.288968858274433	4.196812939145909	2.207027198909767e-06	0.013443002668559391
Strain	C57BLKS/J	MA:0000700	14	3.256969710637967	4.298474116683669	2.253254609826094e-06	0.013724573828450739
Strain	BUB/BnJ	MA:0000348	48	31.700813809750592	1.5141567118140065	2.286148198849253e-06	0.0139249286791908
Strain	PL/J	MA:0000348	44	24.782065981803946	1.7754774776367186	2.286148198849253e-06	0.0139249286791908
Strain	C57L/J	MPATH:607	64	33.28606225787742	1.922726680740191	2.3110578182746113e-06	0.014076653171110658
Both	C57BL/10J_F	MA:0000348	50	29.839606386782716	1.6756253199823445	2.317646363690145e-06	0.014116784001236672
Strain	BUB/BnJ	MA:0000110	28	16.16988535422425	1.7316140087960012	2.3411329303194036e-06	0.014259840678575487
Both	C3H/HeJ_F	MAP_0002937x614	10	1.7758377912571404	5.631144944224247	2.3604795121730076e-06	0.01437768070864579
Both	C3H/HeJ_F	PAM_0002937x614	10	1.7758377912571404	5.631144944224247	2.3604795121730076e-06	0.01437768070864579
Strain	DBA/2J	PAM_0000164x181	14	2.792262363003657	5.01385549778356	2.3604795121730076e-06	0.01437768070864579
Strain	DBA/2J	MAP_0000164x181	14	2.792262363003657	5.01385549778356	2.3604795121730076e-06	0.01437768070864579
Both	C3H/HeJ_F	MA:0002937	10	1.7758377912571404	5.631144944224247	2.3604795121730076e-06	0.01437768070864579
Both	DBA/2J_M	MA:0000164	16	1.8050448581601952	8.864045637241455	2.413099083783602e-06	0.01469818651932592
Strain	SM/J	MPATH:644	29	13.26187185481492	2.186719968152242	2.440253425030168e-06	0.014863583611858753
Both	MRL/MpJ_F	MA:0001247	54	39.99687418929476	1.350105504355968	2.443645364499417e-06	0.014884243915165948
Both	C57BL/10J_F	MPATH:602	42	22.961128618685244	1.8291783778355457	2.4586033702249294e-06	0.014975353128040044
Sex	M	MA:0003002	488	425.8305905276712	1.1459956397103626	2.4888225644036763e-06	0.015159418239782792
Sex	M	MA:0000011	486	424.8432031402838	1.1439514541074631	2.4888225644036763e-06	0.015159418239782792
Both	KK/HlJ_F	MA:0000516	66	50.77223009389702	1.2999232036477635	2.493193273860518e-06	0.015186040231084415
Both	KK/HlJ_F	MA:0000529	66	50.699527123864684	1.3017872896280576	2.493193273860518e-06	0.015186040231084415
Strain	129S1/SvImJ	MAP_0002784x134	10	1.5751802446414018	6.348479822559325	2.539098324785484e-06	0.015465647896268383
Strain	129S1/SvImJ	PAM_0002784x134	10	1.5751802446414018	6.348479822559325	2.539098324785484e-06	0.015465647896268383
Both	C3H/HeJ_F	MAP_0000415x878	10	0.7246325157086025	13.800098371546598	2.5460962610414012e-06	0.015508272326003174
Both	C3H/HeJ_F	PAM_0000415x878	10	0.7246325157086025	13.800098371546598	2.5460962610414012e-06	0.015508272326003174
Strain	C57BL/10J	PAM_0000350x666	28	11.85730962326649	2.361412570778975	2.5534808636949396e-06	0.015553251940765877
Strain	C57BL/10J	MAP_0000350x666	28	11.85730962326649	2.361412570778975	2.5534808636949396e-06	0.015553251940765877
Both	FVB/NJ_M	MPATH:613	36	14.79494688658798	2.433263213174153	2.5623550105225248e-06	0.015607304369092698
Both	KK/HlJ_F	PAM_0000127x47	40	34.95760014098843	1.1442433072829636	2.5696186111749845e-06	0.01565154696066683
Both	KK/HlJ_F	MPATH:47	40	35.15345653150358	1.1378681912588902	2.5696186111749845e-06	0.01565154696066683
Both	KK/HlJ_F	MAP_0000127x47	40	34.95760014098843	1.1442433072829636	2.5696186111749845e-06	0.01565154696066683
Both	C3H/HeJ_M	MPATH:213	34	16.036771701924145	2.1201274565703625	2.5787595773902696e-06	0.01570722458588413
Both	NZO/H1LtJ_M	MPATH:591	18	5.060726932182966	3.5568012740485138	2.5811568100964345e-06	0.015721826130297382
Both	129S1/SvImJ_F	MPATH:554	26	15.267001000852678	1.7030194730810506	2.585753408195042e-06	0.015749824009316
Sex	M	MPATH:556	528	462.25901306873044	1.142216776899264	2.6340659798911827e-06	0.016044095883517195
Both	LP/J_F	PAM_0000347x655	10	1.2529423421245443	7.981213232081821	2.641327893730354e-06	0.016088328200711585
